url,marque,id_variante,nom_attr_1,val_attr_1,nom_attr_2,val_attr_2,nom_attr_3,val_attr_3,nom_attr_4,val_attr_4,nom_attr_5,val_attr_5,nom_attr_6,val_attr_6,nom_attr_7,val_attr_7,designation,reference,sku,code_article_fournisseur,descritptif,prix_reference,prix_promo_unitaire,quantite_degressif_1,prix_promo_degressif_1,quantite_degressif_2,prix_promo_degressif_2,quantite_degressif_3,prix_promo_degressif_3,quantite_degressif_4,prix_promo_degressif_4
/shop/product/product-20036?page=1606,,20036,,,,,,,,,,,,,,,HAWE PRO CUP JUNIOR HARD DARK BLEU LACHT TYPE,44.0993/30,,,,42.8,,,,,,,,,
/shop/product/product-20035?page=1606,,20035,,,,,,,,,,,,,,,PRO CUPS JUNIOR BLUE 992/30,44.0992/30,,,,52.8,,,,,,,,,
/shop/product/product-20032?page=1606,,20032,,,,,,,,,,,,,,,BROSSETTES 30PCS,44.0969/30,,,,75.16,,,,,,,,,
/shop/product/product-20031?page=1606,,20031,,,,,,,,,,,,,,,CUPULES SNAP ON CAOUTCHOUC BLANC DUR 120PCS.,44.0965/120,,,,60.05,,,,,,,,,
/shop/product/product-20027?page=1606,,20027,,,,,,,,,,,,,,,POINTE POUR MINI-I-GUN,44.0949/2,,,,15.16,,,,,,,,,
/shop/product/product-20026?page=1606,,20026,,,,,,,,,,,,,,,PISTOLET AMALGAMME COURBE 941,44.0941,,,,54.1,37.74,,,,,,,,
/shop/product/product-20025?page=1606,,20025,,,,,,,,,,,,,,,POINTE POUR PISTOLET AMALGAMME DROIT,44.0940/2,,,,49.25,,,,,,,,,
/shop/product/product-3417?page=2203,,3417,,,,,,,,,,,,,,,SYNERGY D6 FLOW COFFRET 4 SERINGUES,07.7650,,,,183.4,,,,,,,,,
/shop/product/product-3416?page=2203,,3416,,,,,,,,,,,,,,,ONE COAT SE BOND PRIME,07.7635,,,,146.6,,,,,,,,,
/shop/product/product-3415?page=2203,,3415,,,,,,,,,,,,,,,PARABOND ADH A&B,07.7493,,,,110.56,,,,,,,,,
/shop/product/product-3414?page=2203,,3414,,,,,,,,,,,,,,,PARABOND KIT,07.7486,,,,164.86,,,,,,,,,
/shop/product/product-3409?page=2203,,3409,,,,,,,,,,,,,,,ONE COAT SE BOND SINGLE DOSE BOND+PRIME,07.7631,,,,216.25,,,,,,,,,
/shop/product/product-3408?page=2203,,3408,,,,,,,,,,,,,,,SEPATOR INTRA ORAL 5ML.,07.7235,,,,108.05,,,,,,,,,
/shop/product/product-3407?page=2203,,3407,,,,,,,,,,,,,,,COMPONEER CONTOUR GUIDE LOWER MEDIUM,07.7004,,,,49.4,,,,,,,,,
/shop/product/product-3406?page=2203,,3406,,,,,,,,,,,,,,,COMPONEER CONTOUR GUIDE UPPER LOWER SMALL,07.7003,,,,49.4,,,,,,,,,
/shop/product/product-3405?page=2203,,3405,,,,,,,,,,,,,,,DISPENCER 48/75 JET TYPE,07.6920,,,,135.85,,,,,,,,,
/shop/product/product-3400?page=2203,,3400,,,,,,,,,,,,,,,MAGIC FOAM CORD,07.6735,,,,162.6,,,,,,,,,
/shop/product/product-3398?page=2203,,3398,,,,,,,,,,,,,,,CONTOUR GUIDE COMPONEER SMALL,07.7000,,,,51.4,,,,,,,,,
/shop/product/product-3397?page=2203,,3397,,,,,,,,,,,,,,,AFFINIS PLUNGER 50/75,07.6985,,,,24.9,,,,,,,,,
/shop/product/product-30046?page=1209,,30046,,,,,,,,,,,,,,,MINI ROOT ZX CORDON BLANC 6951-001,77.6951-001,,,,150.65,,,,,,,,,
/shop/product/product-30045?page=1209,,30045,,,,,,,,,,,,,,,CONTRE ANGLE TRI AUTO AVEC ELECTRODE INTERNE,77.6907-001,,,,NaN,,,,,,,,,
/shop/product/product-30044?page=1209,,30044,,,,,,,,,,,,,,,DENTAPORT MODULE ROOT ZX,77.6900,,,,NaN,,,,,,,,,
/shop/product/product-30042?page=1209,,30042,,,,,,,,,,,,,,,BATTERIE LAMPE PENCURA,77.6440-820,,,,306.1,,,,,,,,,
/shop/product/product-30041?page=1209,,30041,,,,,,,,,,,,,,,CONTRE ANGLE TRI AUTO TETE,77.6905-001,,,,NaN,,,,,,,,,
/shop/product/product-30039?page=1209,,30039,,,,,,,,,,,,,,,LAMPE BRITELIGHT JOVIDENT BLEACHING,76.LA210231,,,,NaN,,,,,,,,,
/shop/product/product-30038?page=1209,,30038,,,,,,,,,,,,,,,DENTAPORT CHARGE ADAPTATEUR TRI AUTO ZX,77.6905-005,,,,240.65,,,,,,,,,
/shop/product/product-30037?page=1209,,30037,,,,,,,,,,,,,,,PANTALON NON STERILE VERT ANIS TAILLE L,75.PANTSLMGL,,,,12.7,,,,,,,,,
/shop/product/product-30036?page=1209,,30036,,,,,,,,,,,,,,,CHAMPS STERILE BLUE SURG 37.5X45 CM,75.SB-DRP37.5,,,,29.2,,,,,,,,,
/shop/product/product-30035?page=1209,,30035,,,,,,,,,,,,,,,CASSETTE IMS SIGNATURE 13 INSTRUMENTS JAUNE,70.IMDIN135,,,,221.8,,,,,,,,,
/shop/product/product-30033?page=1209,,30033,,,,,,,,,,,,,,,SUMMA DISC 691T,72.0691T,,,,59.6,,,,,,,,,
/shop/product/product-30032?page=1209,,30032,,,,,,,,,,,,,,,CARBIDE FINISHER FG SH379 718,72.0718,,,,31.45,,,,,,,,,
/shop/product/product-27096?page=36,,27096,,,,,,,,,,,,,,,FRAISE 822 008 FG 340,87.FG340,,,,63.16,,5,47.11,8,44.16,12,39.25,1,63.16
/shop/product/product-27094?page=36,,27094,,,,,,,,,,,,,,,FRAISE 863 010 FINE FG 3405L,87.FG3405L,,,,63.16,,5,47.11,8,44.16,12,39.25,1,63.16
/shop/product/product-27093?page=36,,27093,,,,,,,,,,,,,,,FRAISE 801 025 ST,87.FG400N,,,,63.16,,5,47.11,8,44.16,12,39.25,1,63.16
/shop/product/product-27091?page=36,,27091,,,,,,,,,,,,,,,FRAISE 858 018 FG 361,87.FG361,,,,63.16,,5,47.11,8,44.16,12,39.25,1,63.16
/shop/product/product-27090?page=36,,27090,,,,,,,,,,,,,,,FRAISE 836KR 012 FG 399,87.FG399,,,,63.16,,5,47.11,8,44.16,12,39.25,1,63.16
/shop/product/product-27087?page=36,,27087,,,,,,,,,,,,,,,FRAISE 836KR 010 FG 398,87.FG398,,,,63.16,,5,47.11,8,44.16,12,39.25,1,63.16
/shop/product/product-27086?page=36,,27086,,,,,,,,,,,,,,,FRAISE 847KR 018 FG 3526,87.FG3526,,,,63.16,,5,47.11,8,44.16,12,39.25,1,63.16
/shop/product/product-27085?page=36,,27085,,,,,,,,,,,,,,,FRAISE 837KR 014 FG 3614B,87.FG3614B,,,,63.16,,5,47.11,8,44.16,12,39.25,1,63.16
/shop/product/product-27084?page=36,,27084,,,,,,,,,,,,,,,FRAISE 880 014 FG 334,87.FG334,,,,63.16,,5,47.11,8,44.16,12,39.25,1,63.16
/shop/product/product-27083?page=36,,27083,,,,,,,,,,,,,,,FRAISE 862 021 FG 367,87.FG367,,,,63.16,,5,47.11,8,44.16,12,39.25,1,63.16
/shop/product/product-27082?page=36,,27082,,,,,,,,,,,,,,,FRAISE 862 014 FINE FG3311 6PCS.,87.FG3311,,,,63.16,,5,47.11,8,44.16,12,39.25,1,63.16
/shop/product/product-27080?page=36,,27080,,,,,,,,,,,,,,,FRAISE 801 022 SF FG3400S,87.FG3400S,,,,63.16,,5,47.11,8,44.16,12,39.25,1,63.16
/shop/product/product-11731?page=818,,11731,,,,,,,,,,,,,,,TETRIC EVOCERAM SERINGUE C3,13.590321,,,,61.9,49.9,1,49.9,4,46.9,,,,
/shop/product/product-11730?page=818,,11730,,,,,,,,,,,,,,,TETRIC EVOCERAM SERINGUE A2,13.590313,,,,61.9,49.9,1,49.9,4,46.9,,,,
/shop/product/product-11728?page=818,,11728,,,,,,,,,,,,,,,APEX CAL REFILL 2 X 2.5GR.,13.595915,,,,87.46,,,,,,,,,
/shop/product/product-11727?page=818,,11727,,,,,,,,,,,,,,,TETRIC EVOCERAM CAVIFILS BLEACH M,13.590349,,,,87.4,75,1,75,4,68.89,,,,
/shop/product/product-11726?page=818,,11726,,,,,,,,,,,,,,,TETRIC EVOCERAM CAVIFILS C2,13.590339,,,,87.4,75,1,75,4,68.89,,,,
/shop/product/product-11725?page=818,,11725,,,,,,,,,,,,,,,TETRIC EVOCERAM CAVIFILS A4,13.590335,,,,87.4,75,1,75,4,68.89,,,,
/shop/product/product-11724?page=818,,11724,,,,,,,,,,,,,,,TETRIC EVOCERAM SERINGUE B2,13.590317,,,,61.9,49.9,1,49.9,4,46.9,,,,
/shop/product/product-11721?page=818,,11721,,,,,,,,,,,,,,,TETRIC EVOCERAM SERINGUE BLEACH XL,13.590327,,,,61.9,49.9,1,49.9,4,46.9,,,,
/shop/product/product-11719?page=818,,11719,,,,,,,,,,,,,,,TETRIC EVOCERAM CAVIFILS C3,13.590340,,,,87.4,75,1,75,4,68.89,,,,
/shop/product/product-11711?page=818,,11711,,,,,,,,,,,,,,,MONOBOND PLUS NEW,13.626221,,,,117,96.6,,,,,,,,
/shop/product/product-11707?page=818,,11707,,,,,,,,,,,,,,,POLITIP-F FINITION D 6PC,13.533604,,,,23.4,,,,,,,,,
/shop/product/product-11706?page=818,,11706,,,,,,,,,,,,,,,POLITIP-F FINITION B 6PC,13.533602,,,,23.4,,,,,,,,,
/shop/product/product-25780?page=421,,25780,,,,,,,,,,,,,,,IMS FLAT SLIDE TRAY,70.IMS-1422,,,,23.4,,,,,,,,,
/shop/product/product-25779?page=421,,25779,,,,,,,,,,,,,,,TUB SIGNATURE SERIE ORANGE,70.IMS-1403,,,,109.25,66,,,,,,,,
/shop/product/product-25774?page=421,,25774,,,,,,,,,,,,,,,SONDE PARO PCP 11.5B PROBE,70.PCP11.5B,,,,43.2,,,,,,,,,
/shop/product/product-25763?page=421,,25763,,,,,,,,,,,,,,,CASSETTE IME12DIN13,70.IME12DIN13,,,,190.15,136.99,,,,,,,,
/shop/product/product-25762?page=421,,25762,,,,,,,,,,,,,,,CASSETTE DIN 20 INSTRUMENTS VIOLET,70.IMEDIN204,,,,229.75,,,,,,,,,
/shop/product/product-25761?page=421,,25761,,,,,,,,,,,,,,,CASSETTE IMS 1/4 DIN 5 INSTRUMENTS BLEU,70.IME14DIN58,,,,157.9,121.99,,,,,,,,
/shop/product/product-25760?page=421,,25760,,,,,,,,,,,,,,,CASSETTE IMS 1/4 DIN 5 INSTRUMENTS WHITE,70.IME14DIN52,,,,157.9,121.99,,,,,,,,
/shop/product/product-25759?page=421,,25759,,,,,,,,,,,,,,,CASSETTE IMEDIN131,70.IMEDIN131,,,,285.6,186,,,,,,,,
/shop/product/product-25758?page=421,,25758,,,,,,,,,,,,,,,IMS CASSETTE DIN 13 INSTR. SURG. WHITE,70.IMEDIN132,,,,285.6,186,,,,,,,,
/shop/product/product-25757?page=421,,25757,,,,,,,,,,,,,,,CASSETTE IMS SIGNATURE 16 INSTRUMENTS ROUGE,70.IMDIN160,,,,231.9,186,,,,,,,,
/shop/product/product-25756?page=421,,25756,,,,,,,,,,,,,,,CASSETTE IME12DIN14,70.IME12DIN14,,,,190.15,136.99,,,,,,,,
/shop/product/product-25753?page=421,,25753,,,,,,,,,,,,,,,CASSETTE 1/2 DIN  IME12DIN18,70.IME12DIN18,,,,190.15,136.99,,,,,,,,
/shop/product/product-12445?page=2005,,12445,,,,,,,,,,,,,,,VICRYL JV 456  5.0,15.JV456,,,,485.75,,,,,,,,,
/shop/product/product-12444?page=2005,,12444,,,,,,,,,,,,,,,PROLENE 6-0 75CM 3/8 11MM P1 36 PC,15.F2830,,,,596.1,,,,,,,,,
/shop/product/product-12443?page=2005,,12443,,,,,,,,,,,,,,,SUTURE ETHICON 5-0 EW661 FS2,15.EW661,,,,320.05,,,,,,,,,
/shop/product/product-12442?page=2005,,12442,,,,,,,,,,,,,,,ATRALOC PH-SILK POLIFIL 3-0 EH7547G/H,15.EH7547G/H,,,,223.3,,,,,,,,,
/shop/product/product-12441?page=2005,,12441,,,,,,,,,,,,,,,PROLENE P 75CM DEC 1.5 USP 4.0 36PCS.,15.EH7150H,,,,209.7,,,,,,,,,
/shop/product/product-12440?page=2005,,12440,,,,,,,,,,,,,,,ATRALOC PH-SEIDE POLIFIL 4-0 P-3 PRIME 18508G,15.641G,,,,291,,,,,,,,,
/shop/product/product-12439?page=2005,,12439,,,,,,,,,,,,,,,ATRALOC ETHIBOND EXCEL POLIFIL 5-0 DA 18538G,15.18538G,,,,291,,,,,,,,,
/shop/product/product-12438?page=2005,,12438,,,,,,,,,,,,,,,ATRALOC MERSILENE POLIFIL 4-0 DA VB 18528G,15.18528G,,,,291,,,,,,,,,
/shop/product/product-12437?page=2005,,12437,,,,,,,,,,,,,,,ATRALOC PH-SEIDE POLIFIL 4-0 V-5 18515G,15.18515G,,,,291,,,,,,,,,
/shop/product/product-12436?page=2005,,12436,,,,,,,,,,,,,,,ATRALOC PH-SILK POLIFIL 3-0 SH-1 PLUS 18509G,15.18509G,,,,291,,,,,,,,,
/shop/product/product-12435?page=2005,,12435,,,,,,,,,,,,,,,ATRALOC PH-SILK POLIFIL 4-0 ST-4 18507G,15.18507G,,,,291,,,,,,,,,
/shop/product/product-12434?page=2005,,12434,,,,,,,,,,,,,,,ATRALOC PH-SILK POLIFIL 3-0 X-1 632G,15.18502G,,,,291,,,,,,,,,
/shop/product/product-3411?page=1016,,3411,,,,,,,,,,,,,,,ONE COAT 7.0 ACTIVATOR KIT,07.7054,,,,88.1,,,,,,,,,
/shop/product/product-3410?page=1016,,3410,,,,,,,,,,,,,,,SYNERGY D6 FLOW A4/C4,07.7655,,,,57.2,,,,,,,,,
/shop/product/product-3404?page=1016,,3404,,,,,,,,,,,,,,,TRAYS ARCADES  9PCS ASSORT,07.6910,,,,17.86,,,,,,,,,
/shop/product/product-3403?page=1016,,3403,,,,,,,,,,,,,,,DISPENSER 50/75 ML,07.6900,,,,138.7,,,,,,,,,
/shop/product/product-3402?page=1016,,3402,,,,,,,,,,,,,,,PARACORE MIXING TIPS,07.6759,,,,57.9,,,,,,,,,
/shop/product/product-3401?page=1016,,3401,,,,,,,,,,,,,,,MIXING TIPS TEMPOSIL BRUNS 40PCS,07.6749,,,,46.3,,,,,,,,,
/shop/product/product-3399?page=1016,,3399,,,,,,,,,,,,,,,TEMPOSIL 2 BLANC REF. PACK 4X5ML,07.6730,,,,57.8,,,,,,,,,
/shop/product/product-3396?page=1016,,3396,,,,,,,,,,,,,,,SYNERGY D6 DENTIN A3.5/B3 SERINGUE,07.8369,,,,61.96,,,,,,,,,
/shop/product/product-3391?page=1016,,3391,,,,,,,,,,,,,,,ONE COAT BOND 1.2ML SERINGUE,07.7879,,,,103.85,,,,,,,,,
/shop/product/product-3390?page=1016,,3390,,,,,,,,,,,,,,,ONE COAT BOND 2X1 2ML,07.7873,,,,132.7,,,,,,,,,
/shop/product/product-3389?page=1016,,3389,,,,,,,,,,,,,,,SYNERGY DUO SHADE TIPS A3.5/B3,07.7834,,,,123.5,,,,,,,,,
/shop/product/product-3388?page=1016,,3388,,,,,,,,,,,,,,,SYNERGY DUO SHADE TIPS A3/D3,07.7833,,,,123.5,,,,,,,,,
/shop/product/product-20024?page=1607,,20024,,,,,,,,,,,,,,,OPTISTRIP ASSORTED KIT 1990,44.1990,,,,121.6,,,,,,,,,
/shop/product/product-20022?page=1607,,20022,,,,,,,,,,,,,,,COMPOSITE GUN EMBOUTS ET PISTONS ORANGE,44.1914,,,,91.45,,,,,,,,,
/shop/product/product-20020?page=1607,,20020,,,,,,,,,,,,,,,PRO CUP SCREW TYPE 30PCS.,44.1810,,,,34.66,,,,,,,,,
/shop/product/product-20019?page=1607,,20019,,,,,,,,,,,,,,,REF1807/30,44.1807/30,,,,43.45,,,,,,,,,
/shop/product/product-20015?page=1607,,20015,,,,,,,,,,,,,,,COMPOSITE GUN ASS.,44.1910,,,,102.2,,,,,,,,,
/shop/product/product-20014?page=1607,,20014,,,,,,,,,,,,,,,PRO CUP HARD 30PCS,44.1811,,,,34.66,,,,,,,,,
/shop/product/product-20013?page=1607,,20013,,,,,,,,,,,,,,,RUBBER WHITE SCREW TYPE SPIRAL 30PCS,44.1808/30,,,,38.8,,,,,,,,,
/shop/product/product-20011?page=1607,,20011,,,,,,,,,,,,,,,REF 1801/30,44.1801/30,,,,39.6,,,,,,,,,
/shop/product/product-20010?page=1607,,20010,,,,,,,,,,,,,,,KWIK BITE CENTRIN DEVICES 50PCS 1781,44.1781,,,,238.8,,,,,,,,,
/shop/product/product-20009?page=1607,,20009,,,,,,,,,,,,,,,CENTRING RINGS REFILL 3PCS.,44.1721,,,,22.66,,,,,,,,,
/shop/product/product-20008?page=1607,,20008,,,,,,,,,,,,,,,MATRICE TITANE 1501,44.1501,,,,16.55,,,,,,,,,
/shop/product/product-20006?page=1607,,20006,,,,,,,,,,,,,,,PARO BITE,44.1770,,,,76.66,,,,,,,,,
/shop/product/product-19868?page=621,,19868,,,,,,,,,,,,,,,MATRICES CERVICALES TRANSPARENT SOFT,44.0853S,,,,61.2,,,,,,,,,
/shop/product/product-19867?page=621,,19867,,,,,,,,,,,,,,,LUCIWEDGE MEDIUM SOFT 772S,44.0772S,,,,67.36,,,,,,,,,
/shop/product/product-19865?page=621,,19865,,,,,,,,,,,,,,,BOXING WAX STRIPS,44.00608,,,,141.05,,,,,,,,,
/shop/product/product-19829?page=621,,19829,,,,,,,,,,,,,,,MATRICES BOMBEES 0.045MM 393,44.0393,,,,40.9,,,,,,,,,
/shop/product/product-19828?page=621,,19828,,,,,,,,,,,,,,,MATRICES BOMBEES 0.045MM 392,44.0392,,,,44.5,,,,,,,,,
/shop/product/product-19827?page=621,,19827,,,,,,,,,,,,,,,MATRICES BOMBEES 0.045MM 390,44.0390,,,,40.9,,,,,,,,,
/shop/product/product-19825?page=621,,19825,,,,,,,,,,,,,,,MATRICES ADAPT SOFT 0.045MM 378,44.0378,,,,19.3,,,,,,,,,
/shop/product/product-19822?page=621,,19822,,,,,,,,,,,,,,,MATRICES ADAPT SOFT 0.045MM 375,44.0375,,,,19.3,,,,,,,,,
/shop/product/product-19798?page=621,,19798,,,,,,,,,,,,,,,MATRICES BOMBEES 0.045MM 394,44.0394,,,,40.9,,,,,,,,,
/shop/product/product-19797?page=621,,19797,,,,,,,,,,,,,,,MATRICES BOMBEES 0.045MM 391,44.0391,,,,40.9,,,,,,,,,
/shop/product/product-19795?page=621,,19795,,,,,,,,,,,,,,,MATRICES MICRO MINCES 0.03MM 409,44.0409,,,,11.4,,,,,,,,,
/shop/product/product-19782?page=621,,19782,,,,,,,,,,,,,,,MATRICFS BOMBEES 0.045MM 395,44.0395,,,,40.9,,,,,,,,,
/shop/product/product-2596?page=229,,2596,,,,,,,,,,,,,,,RELINE II SOFT CARTOUCHE 48ML,06.010265,,,,85.15,76.85,,,,,,,,
/shop/product/product-2595?page=229,,2595,,,,,,,,,,,,,,,TEMPSMART DC 10ML SYRINGE B1,06.012769,,,,88.85,76.9,,,,,,,,
/shop/product/product-2326?page=229,,2326,,,,,,,,,,,,,,,FUJI 9 POUDRE C4,06.000163,,,,78,71.64,,,,,,,,
/shop/product/product-2325?page=229,,2325,,,,,,,,,,,,,,,FUJI 9 POUDRE A3.5 15G,06.000160,,,,78,71.64,,,,,,,,
/shop/product/product-2324?page=229,,2324,,,,,,,,,,,,,,,FUJI 9 POUDRE A3 15 g,06.000159,,,,78,71.64,,,,,,,,
/shop/product/product-2323?page=229,,2323,,,,,,,,,,,,,,,FUJI 9 POUDRE A2 15 g,06.000158,,,,78,71.64,,,,,,,,
/shop/product/product-2322?page=229,,2322,,,,,,,,,,,,,,,FUJI 9 P/L A3,06.000153,,,,98,96.79,,,,,,,,
/shop/product/product-2321?page=229,,2321,,,,,,,,,,,,,,,FUJI 2 LC CAPS C4  - 50PCS,06.000147,,,,163.5,158.89,1,158.89,2,149.89,,,,
/shop/product/product-2320?page=229,,2320,,,,,,,,,,,,,,,FUJI 2 LC CAPS C2  - 50PCS,06.000146,,,,163.5,158.89,1,158.89,2,149.89,,,,
/shop/product/product-2319?page=229,,2319,,,,,,,,,,,,,,,FUJI 2 LC CAPS B4 - 50PCS,06.000145,,,,163.5,158.89,1,158.89,2,149.89,,,,
/shop/product/product-2318?page=229,,2318,,,,,,,,,,,,,,,FUJI 2 LC CAPS B3  - 50PCS,06.000144,,,,163.5,158.89,1,158.89,2,149.89,,,,
/shop/product/product-2317?page=229,,2317,,,,,,,,,,,,,,,FUJI 2 LC CAPS B2  - 50PCS,06.000143,,,,163.5,158.89,1,158.89,2,149.89,,,,
/shop/product/product-3395?page=2204,,3395,,,,,,,,,,,,,,,MIRIS S TIPS 20*0.25G DENTIN S0,07.8408,,,,143.7,,,,,,,,,
/shop/product/product-3394?page=2204,,3394,,,,,,,,,,,,,,,MIRIS DENTIN TIPS SO 10PCS,07.8406,,,,95.7,,,,,,,,,
/shop/product/product-3393?page=2204,,3393,,,,,,,,,,,,,,,INSTRUMENT REF 7936,07.7936,,,,79.8,,,,,,,,,
/shop/product/product-3392?page=2204,,3392,,,,,,,,,,,,,,,INSTRUMENT GRAND /PETIT REF 7935,07.7935,,,,79.8,,,,,,,,,
/shop/product/product-3385?page=2204,,3385,,,,,,,,,,,,,,,SYNERGY D6 INTRO KIT SERINGUES 8X4G + ACCES.,07.8362,,,,479.56,,,,,,,,,
/shop/product/product-3384?page=2204,,3384,,,,,,,,,,,,,,,GI MASK AUTOMIX NT STARTER KIT,07.8060,,,,113.7,,,,,,,,,
/shop/product/product-3379?page=2204,,3379,,,,,,,,,,,,,,,PARACORE CONDITIONNER,07.7494,,,,62.05,,,,,,,,,
/shop/product/product-3377?page=2204,,3377,,,,,,,,,,,,,,,BRILLIANT PINCEAU  100PCS,07.7082,,,,20.86,,,,,,,,,
/shop/product/product-3375?page=2204,,3375,,,,,,,,,,,,,,,ONE COAT 7.0 KIT INTRO 7047,07.7047,,,,110.4,,,,,,,,,
/shop/product/product-3374?page=2204,,3374,,,,,,,,,,,,,,,CONTOUR GUIDE COMPONEER MEDIUM,07.7001,,,,51.4,,,,,,,,,
/shop/product/product-3371?page=2204,,3371,,,,,,,,,,,,,,,MAGIC FOAMCORD REASSORT 2*50ML,07.6737,,,,131.56,,,,,,,,,
/shop/product/product-3370?page=2204,,3370,,,,,,,,,,,,,,,CONTOUR GUIDE COMPONEER LARGE,07.7002,,,,51.4,,,,,,,,,
/shop/product/product-25522?page=1409,,25522,,,,,,,,,,,,,,,EPIPHANY POINT .06 SIZE 40 50PK RealSeal,64.N59TCF,,,,44.15,,,,,,,,,
/shop/product/product-25521?page=1409,,25521,,,,,,,,,,,,,,,BORDER LOCK AUTOKLAV 51-58 BAS 8 PCS,67.5812,,,,240.1,,,,,,,,,
/shop/product/product-25520?page=1409,,25520,,,,,,,,,,,,,,,ALERT CAPS A2 10X0.25G,64.PEN15HA,,,,52.55,,,,,,,,,
/shop/product/product-25518?page=1409,,25518,,,,,,,,,,,,,,,EPIPHANY SE 0.6 TAPER INTRO KIT PENTRON,64.N59XC,,,,379.45,,,,,,,,,
/shop/product/product-25517?page=1409,,25517,,,,,,,,,,,,,,,MANCHONS POUR CHAMBRE NOIRE,69.961100,,,,17.4,,,,,,,,,
/shop/product/product-25516?page=1409,,25516,,,,,,,,,,,,,,,ORALSCREEN SOFT ANNEAU ROUGE,64.OSS/1,,,,35.8,,,,,,,,,
/shop/product/product-25514?page=1409,,25514,,,,,,,,,,,,,,,BOND-1 BOTTLE 6ML REMPLACE PAR PEN01IAA,64.PEN01IAB,,,,119.05,,,,,,,,,
/shop/product/product-25513?page=1409,,25513,,,,,,,,,,,,,,,PONY POPULAIR LIMONE 1543,64.PONYPOPULIME,,,,543.6,,,,,,,,,
/shop/product/product-25512?page=1409,,25512,,,,,,,,,,,,,,,ETCHING GEL 37% ACID PHOSPH 2*5ML,64.PEN01IB,,,,37.5,,,,,,,,,
/shop/product/product-25510?page=1409,,25510,,,,,,,,,,,,,,,DEMINE D20 SIMPLE 60 NON CONNECTE,69.003,,,,NaN,,,,,,,,,
/shop/product/product-25509?page=1409,,25509,,,,,,,,,,,,,,,EPIPHANY POINT .06 SIZE 30 50PK RealSeal,64.N59TCD,,,,44.15,,,,,,,,,
/shop/product/product-25508?page=1409,,25508,,,,,,,,,,,,,,,PONY COMFORT OPEN,64.PONCOMFOPEN,,,,900,,,,,,,,,
/shop/product/product-16349?page=1806,,16349,,,,,,,,,,,,,,,RIVA BOND LC 50 COMPULES,35.8800600,,,,188.35,,,,,,,,,
/shop/product/product-16348?page=1806,,16348,,,,,,,,,,,,,,,RIVA ASSORTED GIC FAST SET KIT,35.8800100,,,,205.9,,,,,,,,,
/shop/product/product-16346?page=1806,,16346,,,,,,,,,,,,,,,MICROMOTEUR NLX NANO,36.E1044051,,,,NaN,778.99,,,,,,,,
/shop/product/product-16345?page=1806,,16345,,,,,,,,,,,,,,,MICROMOTEUR SG70M + CORDON 2M,36.E1025,,,,NaN,,,,,,,,,
/shop/product/product-16344?page=1806,,16344,,,,,,,,,,,,,,,IPEX - ENDO-MATE DT CORDON POUR MPA/MPAS,36.C876021,,,,31.2,,,,,,,,,
/shop/product/product-16343?page=1806,,16343,,,,,,,,,,,,,,,CONTRE ANGLE TEQ-Y,36.C849001,,,,225.35,,,,,,,,,
/shop/product/product-16342?page=1806,,16342,,,,,,,,,,,,,,,CONTRE ANGLE TI-MAX X75 SANS LUMIERE,36.C627,,,,NaN,,,,,,,,,
/shop/product/product-16341?page=1806,,16341,,,,,,,,,,,,,,,CONTRE ANGLE TI-MAX X35 NON LUMIERE,36.C624,,,,909.4,,,,,,,,,
/shop/product/product-16340?page=1806,,16340,,,,,,,,,,,,,,,CONTRE ANGLE TI-MAX X75L  128:1,36.C623,,,,NaN,,,,,,,,,
/shop/product/product-16339?page=1806,,16339,,,,,,,,,,,,,,,CONTRE ANGLE ENDO X70L,36.C622001,,,,NaN,,,,,,,,,
/shop/product/product-16337?page=1806,,16337,,,,,,,,,,,,,,,CONTRE ANGLE TI-MAX X57L 16:1 LIGHT,36.C609001,,,,NaN,,,,,,,,,
/shop/product/product-16336?page=1806,,16336,,,,,,,,,,,,,,,CONTRE ANGLE LUMIERE X10L,36.C603,,,,NaN,,,,,,,,,
/shop/product/product-30031?page=1210,,30031,,,,,,,,,,,,,,,RABOT CARB. CUTTER SH33-009HA,72.0667,,,,39.85,,,,,,,,,
/shop/product/product-30030?page=1210,,30030,,,,,,,,,,,,,,,FRAISE ROBOT CARBIDE CUTTER SH77E-060HP 613,72.0613,,,,39.85,,,,,,,,,
/shop/product/product-30029?page=1210,,30029,,,,,,,,,,,,,,,RABOT CARBIDE H SH 139E,72.0635,,,,28.1,,,,,,,,,
/shop/product/product-30028?page=1210,,30028,,,,,,,,,,,,,,,HI-DENSE CAPSULES 40 PCS,72.069605,,,,209.2,,,,,,,,,
/shop/product/product-30027?page=1210,,30027,,,,,,,,,,,,,,,ROBOT CARBIDE SH46-014FG,72.0709,,,,31.45,,,,,,,,,
/shop/product/product-30026?page=1210,,30026,,,,,,,,,,,,,,,SUMA DISK REF.691,72.0691,,,,53.65,,,,,,,,,
/shop/product/product-30025?page=1210,,30025,,,,,,,,,,,,,,,ROBOT CARBIDE CUTTER SH261E-023HP 1 PC,72.0630,,,,39.85,,,,,,,,,
/shop/product/product-30024?page=1210,,30024,,,,,,,,,,,,,,,CERAMASTER COARSE MINI POINT 129C,72.0129C,,,,73.3,,,,,,,,,
/shop/product/product-30023?page=1210,,30023,,,,,,,,,,,,,,,CERAMASTER COARSE BULLET 121C,72.0121C,,,,73.3,,,,,,,,,
